id	url
2819	https://evidence-res.pro8.redpoints.com/9394d7de-849c-4b77-ba16-754bf4a13f1c_AFQAAOSwXzNaZzJ8_s-l1600.jpg
2820	https://evidence-res.pro8.redpoints.com/f8adb878-fc7f-4321-a7f5-f0d695bf144e_818fVVgr0XL._SL1000_.jpg
2821	https://evidence-res.pro8.redpoints.com/3d0283e1-b1fc-4e20-80cb-dd954b0bdbbd_6354260212_w-1000_2018_01_16T12_32_07_07_00.jpg
2822	https://evidence-res.pro8.redpoints.com/3d0283e1-b1fc-4e20-80cb-dd954b0bdbbd_2964260212_w-1000_2018_01_16T12_32_09_07_00.jpg
2823	https://evidence-res.pro8.redpoints.com/3d0283e1-b1fc-4e20-80cb-dd954b0bdbbd_3444260212_w-1000_2018_01_16T12_32_06_07_00.jpg
2824	https://evidence-res.pro8.redpoints.com/16516ec3-13dd-4bd7-9d77-e7e613979fe5_81rToJLGs1L._SL1280_.jpg
2825	https://evidence-res.pro8.redpoints.com/16516ec3-13dd-4bd7-9d77-e7e613979fe5_81zvNQpiYsL._SL1180_.jpg
2826	https://evidence-res.pro8.redpoints.com/16516ec3-13dd-4bd7-9d77-e7e613979fe5_718w5MxPMmL._SL1280_.jpg
2827	https://evidence-res.pro8.redpoints.com/16516ec3-13dd-4bd7-9d77-e7e613979fe5_71iBcq5Np8L._SL1280_.jpg
2828	https://evidence-res.pro8.redpoints.com/16516ec3-13dd-4bd7-9d77-e7e613979fe5_71DhWVx-ZpL._SL1180_.jpg
2829	https://evidence-res.pro8.redpoints.com/16516ec3-13dd-4bd7-9d77-e7e613979fe5_513DBmiMB-L._SL1280_.jpg
2830	https://evidence-res.pro8.redpoints.com/16516ec3-13dd-4bd7-9d77-e7e613979fe5_71pP2z7UX8L._SL1280_.jpg
2831	https://evidence-res.pro8.redpoints.com/16516ec3-13dd-4bd7-9d77-e7e613979fe5_712%2B1Vt5oxL._SL1280_.jpg
2832	https://evidence-res.pro8.redpoints.com/16516ec3-13dd-4bd7-9d77-e7e613979fe5_61cmoS67ypL._SL1280_.jpg
2833	https://evidence-res.pro8.redpoints.com/18af2faf-daed-4273-b4fc-a0780a253c01_3gIAAOSw9gRaJaGz_s-l300.jpg
2834	https://evidence-res.pro8.redpoints.com/18af2faf-daed-4273-b4fc-a0780a253c01_3gIAAOSw9gRaJaGz_s-l1600.jpg
2835	https://evidence-res.pro8.redpoints.com/30321c96-ad1c-4906-9d76-88debdd2e632_816xtL9kgDL._SL1500_.jpg
2836	https://evidence-res.pro8.redpoints.com/30321c96-ad1c-4906-9d76-88debdd2e632_81kIMkA%2B02L._SL1500_.jpg
2837	https://evidence-res.pro8.redpoints.com/5c0ce895-87eb-496f-bbb4-ed7627321311_0326330902_w-1000_PhotoGrid_1515471906287_scaled.jpg
2838	https://evidence-res.pro8.redpoints.com/5c0ce895-87eb-496f-bbb4-ed7627321311_3026330902_w-1000_PhotoGrid_1515472254518_scaled.jpg
2839	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_pOsAAOSw9KhaMPpX_s-l1600.jpg
2840	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_BlMAAOSwVlVaMPpX_s-l1600.jpg
2841	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_XIsAAOSwaSZaMPpX_s-l1600.jpg
2842	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_pOsAAOSw9KhaMPpX_s-l300.jpg
2843	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_DPsAAOSwO9JaMPpX_s-l1600.jpg
2844	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_tz0AAOSwpvZaMPpX_s-l1600.jpg
2845	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_1asAAOSw1JVaMPpX_s-l1600.jpg
2846	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_WoUAAOSwevlaMPpX_s-l1600.jpg
2847	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_3E0AAOSwvApaMPpX_s-l1600.jpg
2848	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_sVMAAOSwlptaMPpX_s-l1600.jpg
2849	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_52gAAOSwSutaMPpX_s-l1600.jpg
2850	https://evidence-res.pro8.redpoints.com/dcdadcad-dcce-4eb4-bbff-55b4e1f87794_FG8AAOSwNchaMPpX_s-l1600.jpg
2851	https://evidence-res.pro8.redpoints.com/5d73bbbf-a583-44ca-987b-7ddcebc3d5ba_TB2.50.ab9GJuJjSZFNXXaIkXXa_!!416979720.jpg
2852	https://evidence-res.pro8.redpoints.com/5d73bbbf-a583-44ca-987b-7ddcebc3d5ba_TB2yqoDipXXXXXNXpXXXXXXXXXX_!!416979720.jpg
2853	https://evidence-res.pro8.redpoints.com/5d73bbbf-a583-44ca-987b-7ddcebc3d5ba_TB2RQJebpXXXXbOXXXXXXXXXXXX_!!416979720.jpg
2854	https://evidence-res.pro8.redpoints.com/5d73bbbf-a583-44ca-987b-7ddcebc3d5ba_TB2nFQkl84lpuFjy1zjXXcAKpXa_!!416979720.jpg
2855	https://evidence-res.pro8.redpoints.com/5d73bbbf-a583-44ca-987b-7ddcebc3d5ba_TB2PAXkbpXXXXXvXXXXXXXXXXXX_!!416979720.jpg
2856	https://evidence-res.pro8.redpoints.com/b0ddf34d-f1d2-400e-9d75-655a0abf1e6f_288219626_w-1000_Baby_Banana_Brush_SKU_19410.jpg
2857	https://evidence-res.pro8.redpoints.com/1c8db492-3cec-4e4d-b076-97bff97ac253_kvkAAOSwTm9aNtYE_s-l1600.jpg
2858	https://evidence-res.pro8.redpoints.com/1c8db492-3cec-4e4d-b076-97bff97ac253_L7wAAOSwonBaNtYE_s-l300.jpg
2859	https://evidence-res.pro8.redpoints.com/1c8db492-3cec-4e4d-b076-97bff97ac253_L7wAAOSwonBaNtYE_s-l1600.jpg
2860	https://evidence-res.pro8.redpoints.com/1c8db492-3cec-4e4d-b076-97bff97ac253_t-QAAOSwk-1aNtYE_s-l1600.jpg
2861	https://evidence-res.pro8.redpoints.com/1c8db492-3cec-4e4d-b076-97bff97ac253_jZkAAOSwb3laM~n9_s-l1600.jpg
2862	https://evidence-res.pro8.redpoints.com/5bf833a3-a763-4e7b-acf8-c442bbed0621_71y6-BlOkqL._SL1010_.jpg
2863	https://evidence-res.pro8.redpoints.com/1a36ebdc-093c-4278-bf10-14b004d0bb47_ljIAAOSwaBZZmbdd_s-l1600.jpg
2864	https://evidence-res.pro8.redpoints.com/1a36ebdc-093c-4278-bf10-14b004d0bb47_yWoAAOSwohdZmbdd_s-l1600.jpg
2865	https://evidence-res.pro8.redpoints.com/1a36ebdc-093c-4278-bf10-14b004d0bb47_ljIAAOSwaBZZmbdd_s-l300.jpg
2866	https://evidence-res.pro8.redpoints.com/1a36ebdc-093c-4278-bf10-14b004d0bb47_5tUAAOSw1g9Zmbdd_s-l1600.jpg
2867	https://evidence-res.pro8.redpoints.com/8bb8aa92-5946-4dd6-9cc0-86003528376d_768672797_w-1000_sikat_gigi_bayi_baby_banana_octo_brush.JPG
2868	https://evidence-res.pro8.redpoints.com/8bb8aa92-5946-4dd6-9cc0-86003528376d_738672797_w-1000_sikat_gigi_bayi_baby_banana_octo_brush.JPG
2869	https://evidence-res.pro8.redpoints.com/8bb8aa92-5946-4dd6-9cc0-86003528376d_468672797_w-1000_sikat_gigi_bayi_baby_banana_octo_brush.JPG
2870	https://evidence-res.pro8.redpoints.com/8bb8aa92-5946-4dd6-9cc0-86003528376d_978672797_w-1000_sikat_gigi_bayi_baby_banana_octo_brush.JPG
2871	https://evidence-res.pro8.redpoints.com/8bb8aa92-5946-4dd6-9cc0-86003528376d_678672797_w-1000_sikat_gigi_bayi_baby_banana_octo_brush.JPG
2872	https://evidence-res.pro8.redpoints.com/2cd75905-6175-4360-9dee-9830f39cdcc4_61pkalfnlgL._SL1010_.jpg
2873	https://evidence-res.pro8.redpoints.com/2cd75905-6175-4360-9dee-9830f39cdcc4_51u2dFkW%2BTL.jpg
2874	https://evidence-res.pro8.redpoints.com/4b275a65-b253-454c-92b2-f8d926657a69_1263648691_w-1000_130.png
2875	https://evidence-res.pro8.redpoints.com/4b275a65-b253-454c-92b2-f8d926657a69_8703648691_w-1000_131.png
2876	https://evidence-res.pro8.redpoints.com/4b275a65-b253-454c-92b2-f8d926657a69_2481648691_w-1000_129.png
2877	https://evidence-res.pro8.redpoints.com/4b275a65-b253-454c-92b2-f8d926657a69_9822648691_w-1000_133.png
2878	https://evidence-res.pro8.redpoints.com/4b275a65-b253-454c-92b2-f8d926657a69_5841648691_w-1000_134.png
2879	https://evidence-res.pro8.redpoints.com/d9bcbf61-4cfc-47bf-9d34-a506673e4d94_71L885EG07L._SL1280_.jpg
2880	https://evidence-res.pro8.redpoints.com/d9bcbf61-4cfc-47bf-9d34-a506673e4d94_51a6A6ZUgcL._SL1280_.jpg
2881	https://evidence-res.pro8.redpoints.com/d9bcbf61-4cfc-47bf-9d34-a506673e4d94_71rXt7bmNjL._SL1280_.jpg
2882	https://evidence-res.pro8.redpoints.com/d9bcbf61-4cfc-47bf-9d34-a506673e4d94_71QYP2XQvyL._SL1280_.jpg
2883	https://evidence-res.pro8.redpoints.com/d9bcbf61-4cfc-47bf-9d34-a506673e4d94_81VzdwCS1OL._SL1180_.jpg
2884	https://evidence-res.pro8.redpoints.com/d9bcbf61-4cfc-47bf-9d34-a506673e4d94_61ePznIJznL._SL1280_.jpg
2885	https://evidence-res.pro8.redpoints.com/d9bcbf61-4cfc-47bf-9d34-a506673e4d94_81A8pX-TJNL._SL1280_.jpg
2886	https://evidence-res.pro8.redpoints.com/d9bcbf61-4cfc-47bf-9d34-a506673e4d94_81Ept4OfAtL._SL1280_.jpg
2887	https://evidence-res.pro8.redpoints.com/7841a391-cb08-4a76-b872-d156a84b2878_836422475_w-1000_BabyBananaBrushSKU19410_1_scaled.jpg
2888	https://evidence-res.pro8.redpoints.com/bac03ae2-f094-4d0d-9e1b-b85d04fb1210_ha4AAOSwpw1aY9By_s-l300.jpg
2889	https://evidence-res.pro8.redpoints.com/bac03ae2-f094-4d0d-9e1b-b85d04fb1210_ha4AAOSwpw1aY9By_s-l1600.jpg
2890	https://evidence-res.pro8.redpoints.com/a8abd75c-13e8-4655-b218-a60f356373e3_158207593_w-1000_Octo_Baby_Banana_Teething_Tooth_Brush.jpg
2891	https://evidence-res.pro8.redpoints.com/a8abd75c-13e8-4655-b218-a60f356373e3_979207593_w-1000_Octo_Baby_Banana_Teething_Tooth_Brush.jpg
2892	https://evidence-res.pro8.redpoints.com/4070ee3d-c66e-432b-b210-6041cc39ab21_31RKOZXeA1L.jpg
2893	https://evidence-res.pro8.redpoints.com/4070ee3d-c66e-432b-b210-6041cc39ab21_71qxhWPisJL._SL1001_.jpg
2894	https://evidence-res.pro8.redpoints.com/4070ee3d-c66e-432b-b210-6041cc39ab21_51E3I9B-JXL.jpg
2895	https://evidence-res.pro8.redpoints.com/2cb9b495-1f07-43a5-a11e-8b24e60b848b_fe17febf-59fad7c0N2a42a1fa.jpg
2896	https://evidence-res.pro8.redpoints.com/2cb9b495-1f07-43a5-a11e-8b24e60b848b_fe17febf-59fad7caN83f7c0a4.jpg
2897	https://evidence-res.pro8.redpoints.com/2cb9b495-1f07-43a5-a11e-8b24e60b848b_19992f63-59fad7c9N290785b5.jpg
2898	https://evidence-res.pro8.redpoints.com/2cb9b495-1f07-43a5-a11e-8b24e60b848b_b1634a66-59fad7cbNf0bae825.jpg
2899	https://evidence-res.pro8.redpoints.com/2cb9b495-1f07-43a5-a11e-8b24e60b848b_11b75de8-59fad7ccN9232f527.jpg
2900	https://evidence-res.pro8.redpoints.com/188249ae-9e19-4164-9937-c4494ffccf4b_T2xKjZXtNXXXXXXXXX_!!749992427.jpg
2901	https://evidence-res.pro8.redpoints.com/188249ae-9e19-4164-9937-c4494ffccf4b_TB1DYonOXXXXXaZXXXXXXXXXXXX_!!0-item_pic.jpg
2902	https://evidence-res.pro8.redpoints.com/188249ae-9e19-4164-9937-c4494ffccf4b_T16P0IFalgXXXXXXXX_!!0-item_pic.jpg
2903	https://evidence-res.pro8.redpoints.com/188249ae-9e19-4164-9937-c4494ffccf4b_TB1QH5ieHsTMeJjy1zcXXXAgXXa_!!0-item_pic.jpg
2904	https://evidence-res.pro8.redpoints.com/188249ae-9e19-4164-9937-c4494ffccf4b_TB2cO70h8DH8KJjSspnXXbNAVXa_!!749992427.jpg
2905	https://evidence-res.pro8.redpoints.com/934f9f79-3e54-40bb-9727-0f0ab47fcaf4_3953305891_w-1000_Baby_Banana_Silicone_Teether_Training_Toothbrush___Sikat_Gig.jpg
2906	https://evidence-res.pro8.redpoints.com/934f9f79-3e54-40bb-9727-0f0ab47fcaf4_994990942_w-1000_baby_banana1.jpg
2907	https://evidence-res.pro8.redpoints.com/84a9b1c4-808a-46ed-bb05-49733959cd5b_81%2BxrlmEG7L._SL1500_.jpg
2908	https://evidence-res.pro8.redpoints.com/6cc35197-4579-4831-9126-854856acb317_A5IAAOSwtS1ZmcKo_s-l1600.jpg
2909	https://evidence-res.pro8.redpoints.com/6cc35197-4579-4831-9126-854856acb317_znIAAOSw0jFZmcKo_s-l300.jpg
2910	https://evidence-res.pro8.redpoints.com/6cc35197-4579-4831-9126-854856acb317_FzMAAOSwJclZmcKn_s-l1600.jpg
2911	https://evidence-res.pro8.redpoints.com/6cc35197-4579-4831-9126-854856acb317_WscAAOSwbUtZmcKn_s-l1600.jpg
2912	https://evidence-res.pro8.redpoints.com/6cc35197-4579-4831-9126-854856acb317_znIAAOSw0jFZmcKo_s-l1600.jpg
2913	https://evidence-res.pro8.redpoints.com/cdf0d8c5-2865-4459-a5a6-f0a405c95c1c_6093875311_w-1000_Pumpee_Baby_Banana_Teether_Brush_Soft___Save_Bpa_Free_.jpg
2914	https://evidence-res.pro8.redpoints.com/cdf0d8c5-2865-4459-a5a6-f0a405c95c1c_6683875311_w-1000_Pumpee_Baby_Banana_Teether_Brush_Soft___Save_Bpa_Free_.jpg
2915	https://evidence-res.pro8.redpoints.com/cdf0d8c5-2865-4459-a5a6-f0a405c95c1c_1783875311_w-1000_Pumpee_Baby_Banana_Teether_Brush_Soft___Save_Bpa_Free_.jpg
2916	https://evidence-res.pro8.redpoints.com/cdf0d8c5-2865-4459-a5a6-f0a405c95c1c_1983875311_w-1000_Pumpee_Baby_Banana_Teether_Brush_Soft___Save_Bpa_Free_.jpg
2917	https://evidence-res.pro8.redpoints.com/8a95b838-891d-482f-afd3-9de4cd41e72d_61fiTzyL1tL._SL1200_.jpg
2918	https://evidence-res.pro8.redpoints.com/8a95b838-891d-482f-afd3-9de4cd41e72d_51c6NXYC9iL.jpg
2919	https://evidence-res.pro8.redpoints.com/8a95b838-891d-482f-afd3-9de4cd41e72d_71EqNi5z5gL._SL1200_.jpg
2920	https://evidence-res.pro8.redpoints.com/8a95b838-891d-482f-afd3-9de4cd41e72d_411xZzrLWEL.jpg
2921	https://evidence-res.pro8.redpoints.com/8a95b838-891d-482f-afd3-9de4cd41e72d_617Z4uTsxbL._SL1200_.jpg
2922	https://evidence-res.pro8.redpoints.com/8a95b838-891d-482f-afd3-9de4cd41e72d_71STIl9p6CL._SL1200_.jpg
2923	https://evidence-res.pro8.redpoints.com/741fbc1d-960f-4a65-93e6-41ff60a32af1_0ugAAOSw~RNZmbdp_s-l1600.jpg
2924	https://evidence-res.pro8.redpoints.com/741fbc1d-960f-4a65-93e6-41ff60a32af1_vQ4AAOSwhf1Zmbdp_s-l1600.jpg
2925	https://evidence-res.pro8.redpoints.com/741fbc1d-960f-4a65-93e6-41ff60a32af1_xNUAAOSwmZFZmbdp_s-l1600.jpg
2926	https://evidence-res.pro8.redpoints.com/741fbc1d-960f-4a65-93e6-41ff60a32af1_jDcAAOSw7ZlZmbdp_s-l1600.jpg
2927	https://evidence-res.pro8.redpoints.com/741fbc1d-960f-4a65-93e6-41ff60a32af1_0ugAAOSw~RNZmbdp_s-l300.jpg
2928	https://evidence-res.pro8.redpoints.com/df88d232-69cb-4eb7-bb42-5765bd2c6211_2573355401_w-1000_SIKAT_GIGI_BAYI_IQ_BABY_BANANA_TEETHER_TOOTHBRUSH__BARU___OR.png
2929	https://evidence-res.pro8.redpoints.com/8058080b-c8c3-4da6-b936-1deb2aabf864_TB2hwmAb5AKL1JjSZFoXXagCFXa-1636639751.jpg
2930	https://evidence-res.pro8.redpoints.com/8058080b-c8c3-4da6-b936-1deb2aabf864_TB2ibKAnpXXXXXLXpXXXXXXXXXX-1636639751.jpg
2931	https://evidence-res.pro8.redpoints.com/a6257d88-e9f0-4321-b81d-09587e1210c3_3293962312_w-1000_new_Baby_Banana_brush_teether_gigitan_sikat_gusi_gigi_pisang.jpg
2932	https://evidence-res.pro8.redpoints.com/a6257d88-e9f0-4321-b81d-09587e1210c3_5114962312_w-1000_new_Baby_Banana_brush_teether_gigitan_sikat_gusi_gigi_pisang.jpg
2933	https://evidence-res.pro8.redpoints.com/a6257d88-e9f0-4321-b81d-09587e1210c3_9683962312_w-1000_new_Baby_Banana_brush_teether_gigitan_sikat_gusi_gigi_pisang.jpg
2934	https://evidence-res.pro8.redpoints.com/a6257d88-e9f0-4321-b81d-09587e1210c3_0104962312_w-1000_new_Baby_Banana_brush_teether_gigitan_sikat_gusi_gigi_pisang.jpg
2935	https://evidence-res.pro8.redpoints.com/251c51aa-4859-47c2-ad9c-3d59206ca9e1_o3EAAOSwWLBaCXYX_s-l300.jpg
2936	https://evidence-res.pro8.redpoints.com/251c51aa-4859-47c2-ad9c-3d59206ca9e1_o3EAAOSwWLBaCXYX_s-l1600.jpg
2937	https://evidence-res.pro8.redpoints.com/4de5ed2e-7e69-40f1-9264-4866de230cbb_920798513_w-1000_2016_07_29T17_15_43_07_00.jpg
2938	https://evidence-res.pro8.redpoints.com/3f433d95-a971-482f-a47f-ce3f4767c422_616f9QUM3SL.jpg
2939	https://evidence-res.pro8.redpoints.com/3f433d95-a971-482f-a47f-ce3f4767c422_51TE69ftS2L.jpg
2940	https://evidence-res.pro8.redpoints.com/3f433d95-a971-482f-a47f-ce3f4767c422_61Mhz2m0lRL.jpg
2941	https://evidence-res.pro8.redpoints.com/3f433d95-a971-482f-a47f-ce3f4767c422_519OezXUDwL.jpg
2942	https://evidence-res.pro8.redpoints.com/3f433d95-a971-482f-a47f-ce3f4767c422_6178B4DwxcL.jpg
2943	https://evidence-res.pro8.redpoints.com/4e5ed602-a8be-4a7d-a1f2-cbb7978ae81e_lJ4AAOSwHUhaHfPj_s-l300.jpg
2944	https://evidence-res.pro8.redpoints.com/4e5ed602-a8be-4a7d-a1f2-cbb7978ae81e_lJ4AAOSwHUhaHfPj_s-l1600.jpg
2945	https://evidence-res.pro8.redpoints.com/12de03e6-5251-4b70-bcbb-c20e545976f8_6882154221_w-1000_Baby_Banana_Toothbrush__Toddler.png
2946	https://evidence-res.pro8.redpoints.com/01137388-0351-425d-bf36-08a6d2248024_RZEAAOSwDEtaMHXh_s-l300.jpg
2947	https://evidence-res.pro8.redpoints.com/01137388-0351-425d-bf36-08a6d2248024_RZEAAOSwDEtaMHXh_s-l1600.jpg
2948	https://evidence-res.pro8.redpoints.com/2c1bb305-2344-4981-98ac-769b7e9645f5_201705771_w-1000_BabyBananaMotifPisangTeethiyToothbrushSikatGigiFlexibleBPAFree_2_scaled.jpg
2949	https://evidence-res.pro8.redpoints.com/2c1bb305-2344-4981-98ac-769b7e9645f5_660705771_w-1000_BabyBananaMotifPisangTeethiyToothbrushSikatGigiFlexibleBPAFree_1_scaled.jpg
2950	https://evidence-res.pro8.redpoints.com/d2d02f49-a3d2-446f-a27d-86eea1b4a60d_TB2tbJPdwoQMeJjy0FoXXcShVXa_!!3402863544.jpg
2951	https://evidence-res.pro8.redpoints.com/d2d02f49-a3d2-446f-a27d-86eea1b4a60d_TB21Ey4fKALL1JjSZFjXXasqXXa_!!3402863544.jpg
2952	https://evidence-res.pro8.redpoints.com/d2d02f49-a3d2-446f-a27d-86eea1b4a60d_TB1vL90cFHM8KJjSZFwXXcibXXa_!!0-item_pic.jpg
2953	https://evidence-res.pro8.redpoints.com/d2d02f49-a3d2-446f-a27d-86eea1b4a60d_TB2.293eL6H8KJjy0FjXXaXepXa_!!3402863544.jpg
2954	https://evidence-res.pro8.redpoints.com/d2d02f49-a3d2-446f-a27d-86eea1b4a60d_TB2WaaHagvD8KJjy0FlXXagBFXa_!!3402863544.jpg
2955	https://evidence-res.pro8.redpoints.com/35d4d288-a6d0-41ee-95c8-a6ad25b35efe_6517623502_w-1000_Shopee_71bb5545bf589cd0fcf59ef1975d703d_scaled.jpg
2956	https://evidence-res.pro8.redpoints.com/c8719054-e393-424f-bf27-5483f7e59c82_265742602_w-1000_2016-04-18T18:22:04%2B07:00.jpg
2957	https://evidence-res.pro8.redpoints.com/d8d57b85-5416-480f-94c4-d0efad401410_XogAAOSwjIRZjGAV_s-l300.jpg
2958	https://evidence-res.pro8.redpoints.com/d8d57b85-5416-480f-94c4-d0efad401410_sRoAAOSwAItZjGAc_s-l1600.jpg
2959	https://evidence-res.pro8.redpoints.com/d8d57b85-5416-480f-94c4-d0efad401410_XogAAOSwjIRZjGAV_s-l1600.jpg
2960	https://evidence-res.pro8.redpoints.com/4226e371-56d1-4c82-8052-cf5185f3a93f_juQAAOSwObhaWRSw_s-l300.jpg
2961	https://evidence-res.pro8.redpoints.com/4226e371-56d1-4c82-8052-cf5185f3a93f_Uz4AAOSwZoZaWRSd_s-l1600.jpg
2962	https://evidence-res.pro8.redpoints.com/4226e371-56d1-4c82-8052-cf5185f3a93f_juQAAOSwObhaWRSw_s-l1600.jpg
2963	https://evidence-res.pro8.redpoints.com/4226e371-56d1-4c82-8052-cf5185f3a93f_jikAAOSwZ3BaWRSr_s-l1600.jpg
2964	https://evidence-res.pro8.redpoints.com/6afaf75e-82cf-4deb-9513-68ad1ab764c8_ebgAAOSwNZtZ04L2_s-l1600.jpg
2965	https://evidence-res.pro8.redpoints.com/6afaf75e-82cf-4deb-9513-68ad1ab764c8_LAkAAOSwOrxZ04L2_s-l1600.jpg
2966	https://evidence-res.pro8.redpoints.com/6afaf75e-82cf-4deb-9513-68ad1ab764c8_M~gAAOSwDshZ04L2_s-l300.jpg
2967	https://evidence-res.pro8.redpoints.com/6afaf75e-82cf-4deb-9513-68ad1ab764c8_lKMAAOSw6HJZ04L1_s-l1600.jpg
2968	https://evidence-res.pro8.redpoints.com/6afaf75e-82cf-4deb-9513-68ad1ab764c8_M~gAAOSwDshZ04L2_s-l1600.jpg
2969	https://evidence-res.pro8.redpoints.com/6bc83a42-ccf1-4097-b743-dd9b60193f24_0738055312_w-1000_aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL3Byb2R1Y3QtMS8yMDE1.jpg
2970	https://evidence-res.pro8.redpoints.com/6bc83a42-ccf1-4097-b743-dd9b60193f24_0438055312_w-1000_aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL3Byb2R1Y3QtMS8yMDE1.jpg
2971	https://evidence-res.pro8.redpoints.com/6bc83a42-ccf1-4097-b743-dd9b60193f24_9438055312_w-1000_aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL3Byb2R1Y3QtMS8yMDE1.jpg
2972	https://evidence-res.pro8.redpoints.com/6bc83a42-ccf1-4097-b743-dd9b60193f24_1338055312_w-1000_aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL3Byb2R1Y3QtMS8yMDE1.jpg
2973	https://evidence-res.pro8.redpoints.com/e031fccf-5981-4832-be59-75ba7c09c764_3fa4436b-589c1e66N365d18e1.jpg
2974	https://evidence-res.pro8.redpoints.com/e031fccf-5981-4832-be59-75ba7c09c764_5df8c013-589c1e65N187d3241.jpg
2975	https://evidence-res.pro8.redpoints.com/e031fccf-5981-4832-be59-75ba7c09c764_8bb98fdd-589c1e66Nf75fb39a.jpg
2976	https://evidence-res.pro8.redpoints.com/e031fccf-5981-4832-be59-75ba7c09c764_6a3281a6-589c1e66N10df94c9.jpg
2977	https://evidence-res.pro8.redpoints.com/e031fccf-5981-4832-be59-75ba7c09c764_b8e88085-589c1e65N57a2a792.jpg
2978	https://evidence-res.pro8.redpoints.com/7e2fc79b-aec9-4a4d-a20a-979523c26ff4_TB2Eeqibo.iyKJjy1XbXXc4cXXa_!!3331154032.jpg
2979	https://evidence-res.pro8.redpoints.com/7e2fc79b-aec9-4a4d-a20a-979523c26ff4_TB1pvZ5mdfJ8KJjy0FeXXXKEXXa_!!0-item_pic.jpg
2980	https://evidence-res.pro8.redpoints.com/7e2fc79b-aec9-4a4d-a20a-979523c26ff4_TB21pOsXgnD8KJjy1XdXXaZsVXa_!!3331154032.jpg
2981	https://evidence-res.pro8.redpoints.com/7e2fc79b-aec9-4a4d-a20a-979523c26ff4_TB26HNqcdMnyKJjSZPhXXaeZVXa_!!3331154032.jpg
2982	https://evidence-res.pro8.redpoints.com/7e2fc79b-aec9-4a4d-a20a-979523c26ff4_TB22MyJbaZPyuJjy1zcXXXp1FXa_!!3331154032.jpg
2983	https://evidence-res.pro8.redpoints.com/354ab9ef-3df3-45da-a391-cdc09cb7291d_9306076591_w-1000_BABY_BANANA_BRUSH_TOODDLER_Training_Toothbrush.jpg
2984	https://evidence-res.pro8.redpoints.com/f523c9bd-c162-47f9-8d5a-2ab984c519dc_bkYAAOSwZB9aDg61_s-l1600.jpg
2985	https://evidence-res.pro8.redpoints.com/f523c9bd-c162-47f9-8d5a-2ab984c519dc_bkYAAOSwZB9aDg61_s-l300.jpg
2986	https://evidence-res.pro8.redpoints.com/f523c9bd-c162-47f9-8d5a-2ab984c519dc_OmQAAOSwvTpaDg7X_s-l1600.jpg
2987	https://evidence-res.pro8.redpoints.com/9a8e75bb-4714-48dc-b1fb-ae889a0ae950_61%2BgyClaRDL._SL1050_.jpg
2988	https://evidence-res.pro8.redpoints.com/0da38b98-ffd0-48d2-a6d8-db5a745e702d_2384564491_w-1000_aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL3Byb2R1Y3QtMS8yMDE1.jpg
2989	https://evidence-res.pro8.redpoints.com/9c8f6776-bb75-4738-a884-6201c50a3db7_XqIAAOSwA~VaMbtY_s-l1600.jpg
2990	https://evidence-res.pro8.redpoints.com/9c8f6776-bb75-4738-a884-6201c50a3db7_4TwAAOSw5dlaMbtb_s-l1600.jpg
2991	https://evidence-res.pro8.redpoints.com/9c8f6776-bb75-4738-a884-6201c50a3db7_MUcAAOSwIJlaMbtW_s-l1600.jpg
2992	https://evidence-res.pro8.redpoints.com/9c8f6776-bb75-4738-a884-6201c50a3db7_XqIAAOSwA~VaMbtY_s-l300.jpg
2993	https://evidence-res.pro8.redpoints.com/63ad2d48-543f-438f-8372-9481dfcaa94a_7785909841_w-1000_Baby_Banana_Octo_Brush.jpg
2994	https://evidence-res.pro8.redpoints.com/55cd3424-f919-4842-99b5-79eac0b286f7_zUEAAOSwx6pYpE2s_s-l1600.jpg
2995	https://evidence-res.pro8.redpoints.com/55cd3424-f919-4842-99b5-79eac0b286f7_sQgAAOSwTuJYpEzV_s-l1600.jpg
